,CL_UNIT,Code,DataValue,GeoFips,GeoName,NoteRef,TimePeriod,UNIT_MULT
972,dollars,SA51-53,14550,16000,Idaho,,1991,0
973,dollars,SA51-53,14217,16000,Idaho,,1990,0
974,dollars,SA51-53,13414,16000,Idaho,,1989,0
975,dollars,SA51-53,12395,16000,Idaho,,1988,0
976,dollars,SA51-53,11472,16000,Idaho,,1987,0
977,dollars,SA51-53,10895,16000,Idaho,,1986,0
978,dollars,SA51-53,1202,16000,Idaho,,1949,0
979,dollars,SA51-53,1252,16000,Idaho,,1948,0
980,dollars,SA51-53,1636,17000,Illinois,,1948,0
981,dollars,SA51-53,1545,17000,Illinois,,1949,0
982,dollars,SA51-53,14469,17000,Illinois,,1986,0
983,dollars,SA51-53,15150,17000,Illinois,,1987,0
984,dollars,SA51-53,16430,17000,Illinois,,1988,0
985,dollars,SA51-53,17348,17000,Illinois,,1989,0
986,dollars,SA51-53,18359,17000,Illinois,,1990,0
987,dollars,SA51-53,18674,17000,Illinois,,1991,0
988,dollars,SA51-53,20140,17000,Illinois,,1992,0
989,dollars,SA51-53,20546,17000,Illinois,,1993,0
990,dollars,SA51-53,21372,17000,Illinois,,1994,0
991,dollars,SA51-53,22467,17000,Illinois,,1995,0
992,dollars,SA51-53,23570,17000,Illinois,,1996,0
993,dollars,SA51-53,24527,17000,Illinois,,1997,0
994,dollars,SA51-53,25695,17000,Illinois,,1998,0
995,dollars,SA51-53,26560,17000,Illinois,,1999,0
996,dollars,SA51-53,28429,17000,Illinois,,2000,0
997,dollars,SA51-53,29435,17000,Illinois,,2001,0
998,dollars,SA51-53,30403,17000,Illinois,,2002,0
999,dollars,SA51-53,1808,17000,Illinois,,1951,0
1000,dollars,SA51-53,1682,17000,Illinois,,1950,0
1001,dollars,SA51-53,1845,17000,Illinois,,1952,0
1002,dollars,SA51-53,1956,17000,Illinois,,1953,0
1003,dollars,SA51-53,1959,17000,Illinois,,1954,0
1004,dollars,SA51-53,2059,17000,Illinois,,1955,0
1005,dollars,SA51-53,2195,17000,Illinois,,1956,0
1006,dollars,SA51-53,2259,17000,Illinois,,1957,0
1007,dollars,SA51-53,2245,17000,Illinois,,1958,0
1008,dollars,SA51-53,2357,17000,Illinois,,1959,0
1009,dollars,SA51-53,2391,17000,Illinois,,1960,0
1010,dollars,SA51-53,2482,17000,Illinois,,1961,0
1011,dollars,SA51-53,2572,17000,Illinois,,1962,0
1012,dollars,SA51-53,2649,17000,Illinois,,1963,0
1013,dollars,SA51-53,2822,17000,Illinois,,1964,0
1014,dollars,SA51-53,3021,17000,Illinois,,1965,0
1015,dollars,SA51-53,3206,17000,Illinois,,1966,0
1016,dollars,SA51-53,3361,17000,Illinois,,1967,0
1017,dollars,SA51-53,3545,17000,Illinois,,1968,0
1018,dollars,SA51-53,3773,17000,Illinois,,1969,0
1019,dollars,SA51-53,4002,17000,Illinois,,1970,0
1020,dollars,SA51-53,4333,17000,Illinois,,1971,0
1021,dollars,SA51-53,4619,17000,Illinois,,1972,0
1022,dollars,SA51-53,5178,17000,Illinois,,1973,0
1023,dollars,SA51-53,5630,17000,Illinois,,1974,0
1024,dollars,SA51-53,6221,17000,Illinois,,1975,0
1025,dollars,SA51-53,6649,17000,Illinois,,1976,0
1026,dollars,SA51-53,7259,17000,Illinois,,1977,0
1027,dollars,SA51-53,7967,17000,Illinois,,1978,0
1028,dollars,SA51-53,8682,17000,Illinois,,1979,0
1029,dollars,SA51-53,9412,17000,Illinois,,1980,0
1030,dollars,SA51-53,10401,17000,Illinois,,1981,0
1031,dollars,SA51-53,11219,17000,Illinois,,1982,0
1032,dollars,SA51-53,11803,17000,Illinois,,1983,0
1033,dollars,SA51-53,13064,17000,Illinois,,1984,0
1034,dollars,SA51-53,13717,17000,Illinois,,1985,0
1035,dollars,SA51-53,31223,17000,Illinois,,2003,0
1036,dollars,SA51-53,32412,17000,Illinois,,2004,0
1037,dollars,SA51-53,33336,17000,Illinois,,2005,0
1038,dollars,SA51-53,35290,17000,Illinois,,2006,0
1039,dollars,SA51-53,36893,17000,Illinois,,2007,0
1040,dollars,SA51-53,37929,17000,Illinois,,2008,0
1041,dollars,SA51-53,36971,17000,Illinois,,2009,0
1042,dollars,SA51-53,37402,17000,Illinois,,2010,0
1043,dollars,SA51-53,38504,17000,Illinois,,2011,0
1044,dollars,SA51-53,40119,17000,Illinois,,2012,0
1045,dollars,SA51-53,40584,17000,Illinois,,2013,0
1046,dollars,SA51-53,42535,17000,Illinois,,2014,0
1047,dollars,SA51-53,44032,17000,Illinois,,2015,0
1048,dollars,SA51-53,45051,17000,Illinois,,2016,0
1049,dollars,SA51-53,45934,17000,Illinois,,2017,0
1050,dollars,SA51-53,39543,18000,Indiana,,2017,0
1051,dollars,SA51-53,38614,18000,Indiana,,2016,0
1052,dollars,SA51-53,37423,18000,Indiana,,2015,0
1053,dollars,SA51-53,36389,18000,Indiana,,2014,0
1054,dollars,SA51-53,35171,18000,Indiana,,2013,0
1055,dollars,SA51-53,35136,18000,Indiana,,2012,0
1056,dollars,SA51-53,33575,18000,Indiana,,2011,0
1057,dollars,SA51-53,31917,18000,Indiana,,2010,0
1058,dollars,SA51-53,31135,18000,Indiana,,2009,0
1059,dollars,SA51-53,31344,18000,Indiana,,2008,0
1060,dollars,SA51-53,29899,18000,Indiana,,2007,0
1061,dollars,SA51-53,29213,18000,Indiana,,2006,0
1062,dollars,SA51-53,27823,18000,Indiana,,2005,0
1063,dollars,SA51-53,27483,18000,Indiana,,2004,0
1064,dollars,SA51-53,26425,18000,Indiana,,2003,0
1065,dollars,SA51-53,11535,18000,Indiana,,1985,0
1066,dollars,SA51-53,10970,18000,Indiana,,1984,0
1067,dollars,SA51-53,9851,18000,Indiana,,1983,0
1068,dollars,SA51-53,9302,18000,Indiana,,1982,0
1069,dollars,SA51-53,8893,18000,Indiana,,1981,0
1070,dollars,SA51-53,8132,18000,Indiana,,1980,0
1071,dollars,SA51-53,7529,18000,Indiana,,1979,0
1072,dollars,SA51-53,6898,18000,Indiana,,1978,0
1073,dollars,SA51-53,6256,18000,Indiana,,1977,0
1074,dollars,SA51-53,5709,18000,Indiana,,1976,0
1075,dollars,SA51-53,5216,18000,Indiana,,1975,0
1076,dollars,SA51-53,4743,18000,Indiana,,1974,0
1077,dollars,SA51-53,4523,18000,Indiana,,1973,0
1078,dollars,SA51-53,3931,18000,Indiana,,1972,0
1079,dollars,SA51-53,3664,18000,Indiana,,1971,0
1080,dollars,SA51-53,3363,18000,Indiana,,1970,0
1081,dollars,SA51-53,3233,18000,Indiana,,1969,0
1082,dollars,SA51-53,3002,18000,Indiana,,1968,0
1083,dollars,SA51-53,2811,18000,Indiana,,1967,0
1084,dollars,SA51-53,2720,18000,Indiana,,1966,0
1085,dollars,SA51-53,2584,18000,Indiana,,1965,0
1086,dollars,SA51-53,2372,18000,Indiana,,1964,0
1087,dollars,SA51-53,2232,18000,Indiana,,1963,0
1088,dollars,SA51-53,2167,18000,Indiana,,1962,0
1089,dollars,SA51-53,2039,18000,Indiana,,1961,0
1090,dollars,SA51-53,1990,18000,Indiana,,1960,0
1091,dollars,SA51-53,1932,18000,Indiana,,1959,0
1092,dollars,SA51-53,1839,18000,Indiana,,1958,0
1093,dollars,SA51-53,1841,18000,Indiana,,1957,0
1094,dollars,SA51-53,1815,18000,Indiana,,1956,0
1095,dollars,SA51-53,1728,18000,Indiana,,1955,0
1096,dollars,SA51-53,1644,18000,Indiana,,1954,0
1097,dollars,SA51-53,1751,18000,Indiana,,1953,0
1098,dollars,SA51-53,1601,18000,Indiana,,1952,0
1099,dollars,SA51-53,1417,18000,Indiana,,1950,0
1100,dollars,SA51-53,1558,18000,Indiana,,1951,0
1101,dollars,SA51-53,25774,18000,Indiana,,2002,0
1102,dollars,SA51-53,25172,18000,Indiana,,2001,0
1103,dollars,SA51-53,24670,18000,Indiana,,2000,0
1104,dollars,SA51-53,23151,18000,Indiana,,1999,0
1105,dollars,SA51-53,22360,18000,Indiana,,1998,0
1106,dollars,SA51-53,20891,18000,Indiana,,1997,0
1107,dollars,SA51-53,20116,18000,Indiana,,1996,0
1108,dollars,SA51-53,19275,18000,Indiana,,1995,0
1109,dollars,SA51-53,18657,18000,Indiana,,1994,0
1110,dollars,SA51-53,17797,18000,Indiana,,1993,0
1111,dollars,SA51-53,17110,18000,Indiana,,1992,0
1112,dollars,SA51-53,15879,18000,Indiana,,1991,0
1113,dollars,SA51-53,15555,18000,Indiana,,1990,0
1114,dollars,SA51-53,14814,18000,Indiana,,1989,0
1115,dollars,SA51-53,13735,18000,Indiana,,1988,0
1116,dollars,SA51-53,12871,18000,Indiana,,1987,0
1117,dollars,SA51-53,12211,18000,Indiana,,1986,0
1118,dollars,SA51-53,1257,18000,Indiana,,1949,0
1119,dollars,SA51-53,1336,18000,Indiana,,1948,0
1120,dollars,SA51-53,1514,19000,Iowa,,1948,0
1121,dollars,SA51-53,1266,19000,Iowa,,1949,0
1122,dollars,SA51-53,12786,19000,Iowa,,1986,0
1123,dollars,SA51-53,13377,19000,Iowa,,1987,0
1124,dollars,SA51-53,13752,19000,Iowa,,1988,0
1125,dollars,SA51-53,14901,19000,Iowa,,1989,0
1126,dollars,SA51-53,15618,19000,Iowa,,1990,0
1127,dollars,SA51-53,15918,19000,Iowa,,1991,0
1128,dollars,SA51-53,17056,19000,Iowa,,1992,0
1129,dollars,SA51-53,16949,19000,Iowa,,1993,0
1130,dollars,SA51-53,18431,19000,Iowa,,1994,0
1131,dollars,SA51-53,19055,19000,Iowa,,1995,0
1132,dollars,SA51-53,20692,19000,Iowa,,1996,0
1133,dollars,SA51-53,21408,19000,Iowa,,1997,0
1134,dollars,SA51-53,22309,19000,Iowa,,1998,0
1135,dollars,SA51-53,22782,19000,Iowa,,1999,0
1136,dollars,SA51-53,24344,19000,Iowa,,2000,0
1137,dollars,SA51-53,25074,19000,Iowa,,2001,0
1138,dollars,SA51-53,26144,19000,Iowa,,2002,0
1139,dollars,SA51-53,1514,19000,Iowa,,1951,0
1140,dollars,SA51-53,1439,19000,Iowa,,1950,0
1141,dollars,SA51-53,1594,19000,Iowa,,1952,0
1142,dollars,SA51-53,1518,19000,Iowa,,1953,0
1143,dollars,SA51-53,1669,19000,Iowa,,1954,0
1144,dollars,SA51-53,1553,19000,Iowa,,1955,0
1145,dollars,SA51-53,1629,19000,Iowa,,1956,0
1146,dollars,SA51-53,1799,19000,Iowa,,1957,0
1147,dollars,SA51-53,1827,19000,Iowa,,1958,0
1148,dollars,SA51-53,1862,19000,Iowa,,1959,0
1149,dollars,SA51-53,1873,19000,Iowa,,1960,0
1150,dollars,SA51-53,1994,19000,Iowa,,1961,0
1151,dollars,SA51-53,2083,19000,Iowa,,1962,0
1152,dollars,SA51-53,2220,19000,Iowa,,1963,0
1153,dollars,SA51-53,2346,19000,Iowa,,1964,0
1154,dollars,SA51-53,2599,19000,Iowa,,1965,0
1155,dollars,SA51-53,2782,19000,Iowa,,1966,0
1156,dollars,SA51-53,2797,19000,Iowa,,1967,0
1157,dollars,SA51-53,2979,19000,Iowa,,1968,0
1158,dollars,SA51-53,3280,19000,Iowa,,1969,0
1159,dollars,SA51-53,3504,19000,Iowa,,1970,0
1160,dollars,SA51-53,3686,19000,Iowa,,1971,0
1161,dollars,SA51-53,4049,19000,Iowa,,1972,0
1162,dollars,SA51-53,4887,19000,Iowa,,1973,0
1163,dollars,SA51-53,4930,19000,Iowa,,1974,0
1164,dollars,SA51-53,5592,19000,Iowa,,1975,0
1165,dollars,SA51-53,5833,19000,Iowa,,1976,0
1166,dollars,SA51-53,6412,19000,Iowa,,1977,0
1167,dollars,SA51-53,7406,19000,Iowa,,1978,0
1168,dollars,SA51-53,7855,19000,Iowa,,1979,0
1169,dollars,SA51-53,8339,19000,Iowa,,1980,0
1170,dollars,SA51-53,9462,19000,Iowa,,1981,0
1171,dollars,SA51-53,9911,19000,Iowa,,1982,0
1172,dollars,SA51-53,10282,19000,Iowa,,1983,0
1173,dollars,SA51-53,11636,19000,Iowa,,1984,0
1174,dollars,SA51-53,12172,19000,Iowa,,1985,0
1175,dollars,SA51-53,26809,19000,Iowa,,2003,0
1176,dollars,SA51-53,29114,19000,Iowa,,2004,0
1177,dollars,SA51-53,29544,19000,Iowa,,2005,0
1178,dollars,SA51-53,31023,19000,Iowa,,2006,0
1179,dollars,SA51-53,32802,19000,Iowa,,2007,0
1180,dollars,SA51-53,34805,19000,Iowa,,2008,0
1181,dollars,SA51-53,34152,19000,Iowa,,2009,0
1182,dollars,SA51-53,34565,19000,Iowa,,2010,0
1183,dollars,SA51-53,36887,19000,Iowa,,2011,0
1184,dollars,SA51-53,38350,19000,Iowa,,2012,0
1185,dollars,SA51-53,38702,19000,Iowa,,2013,0
1186,dollars,SA51-53,39726,19000,Iowa,,2014,0
1187,dollars,SA51-53,40875,19000,Iowa,,2015,0
1188,dollars,SA51-53,41102,19000,Iowa,,2016,0
1189,dollars,SA51-53,40940,19000,Iowa,,2017,0
1190,dollars,SA51-53,42654,20000,Kansas,,2017,0
1191,dollars,SA51-53,42372,20000,Kansas,,2016,0
1192,dollars,SA51-53,42113,20000,Kansas,,2015,0
1193,dollars,SA51-53,41757,20000,Kansas,,2014,0
1194,dollars,SA51-53,41139,20000,Kansas,,2013,0
1195,dollars,SA51-53,40424,20000,Kansas,,2012,0
1196,dollars,SA51-53,38247,20000,Kansas,,2011,0
1197,dollars,SA51-53,35521,20000,Kansas,,2010,0
1198,dollars,SA51-53,35694,20000,Kansas,,2009,0
1199,dollars,SA51-53,36587,20000,Kansas,,2008,0
1200,dollars,SA51-53,33444,20000,Kansas,,2007,0
1201,dollars,SA51-53,31421,20000,Kansas,,2006,0
1202,dollars,SA51-53,28829,20000,Kansas,,2005,0
1203,dollars,SA51-53,27678,20000,Kansas,,2004,0
1204,dollars,SA51-53,27191,20000,Kansas,,2003,0
1205,dollars,SA51-53,12896,20000,Kansas,,1985,0
1206,dollars,SA51-53,12298,20000,Kansas,,1984,0
1207,dollars,SA51-53,11161,20000,Kansas,,1983,0
1208,dollars,SA51-53,10543,20000,Kansas,,1982,0
1209,dollars,SA51-53,9745,20000,Kansas,,1981,0
1210,dollars,SA51-53,8743,20000,Kansas,,1980,0
1211,dollars,SA51-53,8041,20000,Kansas,,1979,0
1212,dollars,SA51-53,7159,20000,Kansas,,1978,0
1213,dollars,SA51-53,6533,20000,Kansas,,1977,0
1214,dollars,SA51-53,6082,20000,Kansas,,1976,0
1215,dollars,SA51-53,5668,20000,Kansas,,1975,0
1216,dollars,SA51-53,5139,20000,Kansas,,1974,0
1217,dollars,SA51-53,4812,20000,Kansas,,1973,0
1218,dollars,SA51-53,4254,20000,Kansas,,1972,0
1219,dollars,SA51-53,3868,20000,Kansas,,1971,0
1220,dollars,SA51-53,3511,20000,Kansas,,1970,0
1221,dollars,SA51-53,3230,20000,Kansas,,1969,0
1222,dollars,SA51-53,2950,20000,Kansas,,1968,0
1223,dollars,SA51-53,2757,20000,Kansas,,1967,0
1224,dollars,SA51-53,2635,20000,Kansas,,1966,0
1225,dollars,SA51-53,2486,20000,Kansas,,1965,0
1226,dollars,SA51-53,2330,20000,Kansas,,1964,0
1227,dollars,SA51-53,2163,20000,Kansas,,1963,0
1228,dollars,SA51-53,2110,20000,Kansas,,1962,0
1229,dollars,SA51-53,2052,20000,Kansas,,1961,0
1230,dollars,SA51-53,1990,20000,Kansas,,1960,0
1231,dollars,SA51-53,1951,20000,Kansas,,1959,0
1232,dollars,SA51-53,1948,20000,Kansas,,1958,0
1233,dollars,SA51-53,1791,20000,Kansas,,1957,0
1234,dollars,SA51-53,1707,20000,Kansas,,1956,0
1235,dollars,SA51-53,1641,20000,Kansas,,1955,0
1236,dollars,SA51-53,1678,20000,Kansas,,1954,0
1237,dollars,SA51-53,1602,20000,Kansas,,1953,0
1238,dollars,SA51-53,1683,20000,Kansas,,1952,0
1239,dollars,SA51-53,1376,20000,Kansas,,1950,0
1240,dollars,SA51-53,1477,20000,Kansas,,1951,0
1241,dollars,SA51-53,26228,20000,Kansas,,2002,0
1242,dollars,SA51-53,25619,20000,Kansas,,2001,0
1243,dollars,SA51-53,24757,20000,Kansas,,2000,0
1244,dollars,SA51-53,23599,20000,Kansas,,1999,0
1245,dollars,SA51-53,22993,20000,Kansas,,1998,0
1246,dollars,SA51-53,21851,20000,Kansas,,1997,0
1247,dollars,SA51-53,20878,20000,Kansas,,1996,0
1248,dollars,SA51-53,19780,20000,Kansas,,1995,0
1249,dollars,SA51-53,19243,20000,Kansas,,1994,0
1250,dollars,SA51-53,18612,20000,Kansas,,1993,0
1251,dollars,SA51-53,18002,20000,Kansas,,1992,0
1252,dollars,SA51-53,16818,20000,Kansas,,1991,0
1253,dollars,SA51-53,16285,20000,Kansas,,1990,0
1254,dollars,SA51-53,15319,20000,Kansas,,1989,0
1255,dollars,SA51-53,14667,20000,Kansas,,1988,0
1256,dollars,SA51-53,14030,20000,Kansas,,1987,0
1257,dollars,SA51-53,13598,20000,Kansas,,1986,0
1258,dollars,SA51-53,1219,20000,Kansas,,1949,0
1259,dollars,SA51-53,1233,20000,Kansas,,1948,0
1260,dollars,SA51-53,937,21000,Kentucky,,1948,0
1261,dollars,SA51-53,888,21000,Kentucky,,1949,0
1262,dollars,SA51-53,10613,21000,Kentucky,,1986,0
1263,dollars,SA51-53,11158,21000,Kentucky,,1987,0
1264,dollars,SA51-53,12197,21000,Kentucky,,1988,0
1265,dollars,SA51-53,13027,21000,Kentucky,,1989,0
1266,dollars,SA51-53,13736,21000,Kentucky,,1990,0
1267,dollars,SA51-53,14467,21000,Kentucky,,1991,0
1268,dollars,SA51-53,15427,21000,Kentucky,,1992,0
1269,dollars,SA51-53,15810,21000,Kentucky,,1993,0
1270,dollars,SA51-53,16418,21000,Kentucky,,1994,0
1271,dollars,SA51-53,16969,21000,Kentucky,,1995,0
1272,dollars,SA51-53,17822,21000,Kentucky,,1996,0
1273,dollars,SA51-53,18666,21000,Kentucky,,1997,0
1274,dollars,SA51-53,19559,21000,Kentucky,,1998,0
1275,dollars,SA51-53,20216,21000,Kentucky,,1999,0
1276,dollars,SA51-53,21742,21000,Kentucky,,2000,0
1277,dollars,SA51-53,22350,21000,Kentucky,,2001,0
1278,dollars,SA51-53,23131,21000,Kentucky,,2002,0
1279,dollars,SA51-53,1083,21000,Kentucky,,1951,0
1280,dollars,SA51-53,936,21000,Kentucky,,1950,0
1281,dollars,SA51-53,1142,21000,Kentucky,,1952,0
1282,dollars,SA51-53,1207,21000,Kentucky,,1953,0
1283,dollars,SA51-53,1199,21000,Kentucky,,1954,0
1284,dollars,SA51-53,1250,21000,Kentucky,,1955,0
1285,dollars,SA51-53,1322,21000,Kentucky,,1956,0
1286,dollars,SA51-53,1358,21000,Kentucky,,1957,0
1287,dollars,SA51-53,1422,21000,Kentucky,,1958,0
1288,dollars,SA51-53,1475,21000,Kentucky,,1959,0
1289,dollars,SA51-53,1498,21000,Kentucky,,1960,0
1290,dollars,SA51-53,1597,21000,Kentucky,,1961,0
1291,dollars,SA51-53,1669,21000,Kentucky,,1962,0
1292,dollars,SA51-53,1748,21000,Kentucky,,1963,0
1293,dollars,SA51-53,1815,21000,Kentucky,,1964,0
1294,dollars,SA51-53,1958,21000,Kentucky,,1965,0
1295,dollars,SA51-53,2113,21000,Kentucky,,1966,0
1296,dollars,SA51-53,2278,21000,Kentucky,,1967,0
1297,dollars,SA51-53,2446,21000,Kentucky,,1968,0
1298,dollars,SA51-53,2666,21000,Kentucky,,1969,0
1299,dollars,SA51-53,2890,21000,Kentucky,,1970,0
1300,dollars,SA51-53,3109,21000,Kentucky,,1971,0
1301,dollars,SA51-53,3354,21000,Kentucky,,1972,0
1302,dollars,SA51-53,3768,21000,Kentucky,,1973,0
1303,dollars,SA51-53,4108,21000,Kentucky,,1974,0
1304,dollars,SA51-53,4508,21000,Kentucky,,1975,0
1305,dollars,SA51-53,4923,21000,Kentucky,,1976,0
1306,dollars,SA51-53,5407,21000,Kentucky,,1977,0
1307,dollars,SA51-53,5938,21000,Kentucky,,1978,0
1308,dollars,SA51-53,6603,21000,Kentucky,,1979,0
1309,dollars,SA51-53,7181,21000,Kentucky,,1980,0
1310,dollars,SA51-53,7928,21000,Kentucky,,1981,0
1311,dollars,SA51-53,8444,21000,Kentucky,,1982,0
1312,dollars,SA51-53,8793,21000,Kentucky,,1983,0
1313,dollars,SA51-53,9906,21000,Kentucky,,1984,0
1314,dollars,SA51-53,10299,21000,Kentucky,,1985,0
1315,dollars,SA51-53,23757,21000,Kentucky,,2003,0
1316,dollars,SA51-53,25190,21000,Kentucky,,2004,0
1317,dollars,SA51-53,26016,21000,Kentucky,,2005,0
1318,dollars,SA51-53,27283,21000,Kentucky,,2006,0
1319,dollars,SA51-53,28163,21000,Kentucky,,2007,0
1320,dollars,SA51-53,29439,21000,Kentucky,,2008,0
1321,dollars,SA51-53,29476,21000,Kentucky,,2009,0
1322,dollars,SA51-53,30054,21000,Kentucky,,2010,0
1323,dollars,SA51-53,31133,21000,Kentucky,,2011,0
1324,dollars,SA51-53,32210,21000,Kentucky,,2012,0
1325,dollars,SA51-53,31960,21000,Kentucky,,2013,0
1326,dollars,SA51-53,33198,21000,Kentucky,,2014,0
1327,dollars,SA51-53,34338,21000,Kentucky,,2015,0
1328,dollars,SA51-53,34708,21000,Kentucky,,2016,0
1329,dollars,SA51-53,35046,21000,Kentucky,,2017,0
1330,dollars,SA51-53,39620,22000,Louisiana,,2017,0
1331,dollars,SA51-53,38461,22000,Louisiana,,2016,0
1332,dollars,SA51-53,38912,22000,Louisiana,,2015,0
1333,dollars,SA51-53,37972,22000,Louisiana,,2014,0
1334,dollars,SA51-53,36241,22000,Louisiana,,2013,0
1335,dollars,SA51-53,36454,22000,Louisiana,,2012,0
1336,dollars,SA51-53,34928,22000,Louisiana,,2011,0
1337,dollars,SA51-53,34279,22000,Louisiana,,2010,0
1338,dollars,SA51-53,33346,22000,Louisiana,,2009,0
1339,dollars,SA51-53,33906,22000,Louisiana,,2008,0
1340,dollars,SA51-53,32179,22000,Louisiana,,2007,0
1341,dollars,SA51-53,30217,22000,Louisiana,,2006,0
1342,dollars,SA51-53,27057,22000,Louisiana,,2005,0
1343,dollars,SA51-53,25339,22000,Louisiana,,2004,0
1344,dollars,SA51-53,24328,22000,Louisiana,,2003,0
1345,dollars,SA51-53,10759,22000,Louisiana,,1985,0
1346,dollars,SA51-53,10365,22000,Louisiana,,1984,0
1347,dollars,SA51-53,9701,22000,Louisiana,,1983,0
1348,dollars,SA51-53,9291,22000,Louisiana,,1982,0
1349,dollars,SA51-53,8654,22000,Louisiana,,1981,0
1350,dollars,SA51-53,7676,22000,Louisiana,,1980,0
1351,dollars,SA51-53,6833,22000,Louisiana,,1979,0
1352,dollars,SA51-53,6162,22000,Louisiana,,1978,0
1353,dollars,SA51-53,5501,22000,Louisiana,,1977,0
1354,dollars,SA51-53,5022,22000,Louisiana,,1976,0
1355,dollars,SA51-53,4578,22000,Louisiana,,1975,0
1356,dollars,SA51-53,4096,22000,Louisiana,,1974,0
1357,dollars,SA51-53,3668,22000,Louisiana,,1973,0
1358,dollars,SA51-53,3302,22000,Louisiana,,1972,0
1359,dollars,SA51-53,3082,22000,Louisiana,,1971,0
1360,dollars,SA51-53,2872,22000,Louisiana,,1970,0
1361,dollars,SA51-53,2639,22000,Louisiana,,1969,0
1362,dollars,SA51-53,2517,22000,Louisiana,,1968,0
1363,dollars,SA51-53,2333,22000,Louisiana,,1967,0
1364,dollars,SA51-53,2142,22000,Louisiana,,1966,0
1365,dollars,SA51-53,1995,22000,Louisiana,,1965,0
1366,dollars,SA51-53,1866,22000,Louisiana,,1964,0
1367,dollars,SA51-53,1763,22000,Louisiana,,1963,0
1368,dollars,SA51-53,1677,22000,Louisiana,,1962,0
1369,dollars,SA51-53,1617,22000,Louisiana,,1961,0
1370,dollars,SA51-53,1567,22000,Louisiana,,1960,0
1371,dollars,SA51-53,1554,22000,Louisiana,,1959,0
1372,dollars,SA51-53,1531,22000,Louisiana,,1958,0
1373,dollars,SA51-53,1502,22000,Louisiana,,1957,0
1374,dollars,SA51-53,1397,22000,Louisiana,,1956,0
1375,dollars,SA51-53,1302,22000,Louisiana,,1955,0
1376,dollars,SA51-53,1254,22000,Louisiana,,1954,0
1377,dollars,SA51-53,1254,22000,Louisiana,,1953,0
1378,dollars,SA51-53,1189,22000,Louisiana,,1952,0
1379,dollars,SA51-53,1059,22000,Louisiana,,1950,0
1380,dollars,SA51-53,1136,22000,Louisiana,,1951,0
1381,dollars,SA51-53,23508,22000,Louisiana,,2002,0
1382,dollars,SA51-53,22593,22000,Louisiana,,2001,0
1383,dollars,SA51-53,21177,22000,Louisiana,,2000,0
1384,dollars,SA51-53,20102,22000,Louisiana,,1999,0
1385,dollars,SA51-53,19669,22000,Louisiana,,1998,0
1386,dollars,SA51-53,18837,22000,Louisiana,,1997,0
1387,dollars,SA51-53,18099,22000,Louisiana,,1996,0
1388,dollars,SA51-53,17587,22000,Louisiana,,1995,0
1389,dollars,SA51-53,16925,22000,Louisiana,,1994,0
1390,dollars,SA51-53,16019,22000,Louisiana,,1993,0
1391,dollars,SA51-53,15360,22000,Louisiana,,1992,0
1392,dollars,SA51-53,14392,22000,Louisiana,,1991,0
1393,dollars,SA51-53,13730,22000,Louisiana,,1990,0
1394,dollars,SA51-53,12667,22000,Louisiana,,1989,0
1395,dollars,SA51-53,11900,22000,Louisiana,,1988,0
1396,dollars,SA51-53,11088,22000,Louisiana,,1987,0
1397,dollars,SA51-53,10911,22000,Louisiana,,1986,0
1398,dollars,SA51-53,1011,22000,Louisiana,,1949,0
1399,dollars,SA51-53,942,22000,Louisiana,,1948,0
1400,dollars,SA51-53,1171,23000,Maine,,1948,0
1401,dollars,SA51-53,1128,23000,Maine,,1949,0
1402,dollars,SA51-53,12129,23000,Maine,,1986,0
1403,dollars,SA51-53,12916,23000,Maine,,1987,0
1404,dollars,SA51-53,14026,23000,Maine,,1988,0
1405,dollars,SA51-53,15082,23000,Maine,,1989,0
1406,dollars,SA51-53,15584,23000,Maine,,1990,0
1407,dollars,SA51-53,15872,23000,Maine,,1991,0
1408,dollars,SA51-53,16670,23000,Maine,,1992,0
1409,dollars,SA51-53,17171,23000,Maine,,1993,0
1410,dollars,SA51-53,17822,23000,Maine,,1994,0
1411,dollars,SA51-53,18618,23000,Maine,,1995,0
1412,dollars,SA51-53,19479,23000,Maine,,1996,0
1413,dollars,SA51-53,20307,23000,Maine,,1997,0
1414,dollars,SA51-53,21481,23000,Maine,,1998,0
1415,dollars,SA51-53,22463,23000,Maine,,1999,0
1416,dollars,SA51-53,23859,23000,Maine,,2000,0
1417,dollars,SA51-53,25111,23000,Maine,,2001,0
1418,dollars,SA51-53,26331,23000,Maine,,2002,0
1419,dollars,SA51-53,1241,23000,Maine,,1951,0
1420,dollars,SA51-53,1138,23000,Maine,,1950,0
1421,dollars,SA51-53,1336,23000,Maine,,1952,0
1422,dollars,SA51-53,1352,23000,Maine,,1953,0
1423,dollars,SA51-53,1376,23000,Maine,,1954,0
1424,dollars,SA51-53,1510,23000,Maine,,1955,0
1425,dollars,SA51-53,1571,23000,Maine,,1956,0
1426,dollars,SA51-53,1623,23000,Maine,,1957,0
1427,dollars,SA51-53,1698,23000,Maine,,1958,0
1428,dollars,SA51-53,1753,23000,Maine,,1959,0
1429,dollars,SA51-53,1808,23000,Maine,,1960,0
1430,dollars,SA51-53,1796,23000,Maine,,1961,0
1431,dollars,SA51-53,1863,23000,Maine,,1962,0
1432,dollars,SA51-53,1936,23000,Maine,,1963,0
1433,dollars,SA51-53,2106,23000,Maine,,1964,0
